user_id,name,department,year,enrolled_courses,usual_patterns
u_147,Nicholas Martin,Math,4,"[""Physics409"", ""Chemistry106"", ""Physics341"", ""ME163"", ""Bio181""]","{""Indoor Sports Complex"": {""days"": [""Wed"", ""Tue"", ""Sat""], ""usual_time"": ""07:00"", ""duration_min"": 45}, ""Gymnasium"": {""days"": [""Tue"", ""Sun""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Main Library"": {""days"": [""Mon"", ""Tue"", ""Sun"", ""Sat""], ""usual_time"": ""16:00"", ""duration_min"": 120}, ""Student Center"": {""days"": [""Sun"", ""Mon"", ""Tue"", ""Sat"", ""Fri""], ""usual_time"": ""16:00"", ""duration_min"": 90}}"
u_148,Jeffrey Bentley DDS,Physics,2,"[""ME426"", ""Economics333"", ""CS491"", ""CE107"", ""CS379"", ""Economics301""]","{""Student Center"": {""days"": [""Sun"", ""Mon"", ""Fri"", ""Tue""], ""usual_time"": ""12:00"", ""duration_min"": 90}, ""Indoor Sports Complex"": {""days"": [""Fri"", ""Sat"", ""Mon"", ""Wed""], ""usual_time"": ""17:00"", ""duration_min"": 90}, ""Computer Lab A"": {""days"": [""Wed"", ""Sat""], ""usual_time"": ""15:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Wed"", ""Sun"", ""Mon"", ""Tue""], ""usual_time"": ""18:00"", ""duration_min"": 180}}"
u_149,Charles Beck,MBA,3,"[""Chemistry213"", ""Physics234"", ""Chemistry320"", ""CS464"", ""Physics409"", ""CE445""]","{""Gymnasium"": {""days"": [""Tue"", ""Sun""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Student Center"": {""days"": [""Tue"", ""Sun"", ""Wed"", ""Sat""], ""usual_time"": ""12:00"", ""duration_min"": 90}, ""Science Library"": {""days"": [""Tue"", ""Mon""], ""usual_time"": ""21:00"", ""duration_min"": 120}}"
u_150,Sherry Williamson,ME,3,"[""ME426"", ""Economics333"", ""Chemistry274"", ""CS379"", ""CE107""]","{""Central Cafeteria"": {""days"": [""Sat"", ""Thu"", ""Wed""], ""usual_time"": ""19:00"", ""duration_min"": 30}, ""Main Library"": {""days"": [""Thu"", ""Sun"", ""Wed"", ""Fri"", ""Tue""], ""usual_time"": ""16:00"", ""duration_min"": 90}, ""Science Library"": {""days"": [""Sat"", ""Mon"", ""Thu"", ""Tue"", ""Sun""], ""usual_time"": ""17:00"", ""duration_min"": 90}, ""Student Center"": {""days"": [""Sat"", ""Tue"", ""Sun"", ""Wed"", ""Mon""], ""usual_time"": ""13:00"", ""duration_min"": 45}, ""Indoor Sports Complex"": {""days"": [""Sun"", ""Sat""], ""usual_time"": ""06:00"", ""duration_min"": 60}}"
u_151,Timothy Davis,ME,4,"[""ME481"", ""Bio350"", ""Chemistry213"", ""CE107"", ""Economics495"", ""Chemistry320""]","{""Food Court"": {""days"": [""Tue"", ""Sat"", ""Thu"", ""Mon"", ""Fri""], ""usual_time"": ""12:30"", ""duration_min"": 30}, ""Computer Lab B"": {""days"": [""Sun"", ""Thu"", ""Sat""], ""usual_time"": ""13:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Wed"", ""Mon""], ""usual_time"": ""17:00"", ""duration_min"": 60}, ""Central Cafeteria"": {""days"": [""Mon"", ""Tue"", ""Sat"", ""Fri""], ""usual_time"": ""12:30"", ""duration_min"": 45}, ""Computer Lab A"": {""days"": [""Wed"", ""Sun"", ""Tue"", ""Fri"", ""Mon""], ""usual_time"": ""10:00"", ""duration_min"": 45}}"
u_152,Angela Meyer,MBA,1,"[""CS150"", ""ME481"", ""CE410"", ""Physics234"", ""EE180"", ""Bio122""]","{""Indoor Sports Complex"": {""days"": [""Thu"", ""Sat"", ""Mon""], ""usual_time"": ""07:00"", ""duration_min"": 90}, ""Science Library"": {""days"": [""Tue"", ""Fri"", ""Mon""], ""usual_time"": ""21:00"", ""duration_min"": 90}, ""Computer Lab A"": {""days"": [""Mon"", ""Tue"", ""Wed"", ""Sun"", ""Thu""], ""usual_time"": ""13:00"", ""duration_min"": 45}, ""Food Court"": {""days"": [""Mon"", ""Sat"", ""Tue"", ""Thu""], ""usual_time"": ""12:30"", ""duration_min"": 60}}"
u_153,Victoria Stokes,Math,4,"[""Chemistry320"", ""CS464"", ""Economics301"", ""Physics234"", ""ME426"", ""Economics333""]","{""Gymnasium"": {""days"": [""Tue"", ""Mon""], ""usual_time"": ""17:00"", ""duration_min"": 90}, ""Student Center"": {""days"": [""Wed"", ""Sat"", ""Fri"", ""Tue""], ""usual_time"": ""10:00"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Fri"", ""Thu"", ""Sun"", ""Sat""], ""usual_time"": ""12:30"", ""duration_min"": 30}}"
u_154,Anthony Flores,CS,4,"[""CS150"", ""Bio181"", ""Chemistry274"", ""Chemistry213"", ""Chemistry106"", ""CS491""]","{""Central Cafeteria"": {""days"": [""Sat"", ""Sun"", ""Fri"", ""Tue""], ""usual_time"": ""08:30"", ""duration_min"": 60}, ""Computer Lab A"": {""days"": [""Sat"", ""Thu"", ""Sun""], ""usual_time"": ""11:00"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Mon"", ""Sat"", ""Fri""], ""usual_time"": ""19:00"", ""duration_min"": 60}}"
u_155,Joshua Cooper,MBA,2,"[""Bio181"", ""ME426"", ""Economics126"", ""Chemistry213"", ""CS491""]","{""Student Center"": {""days"": [""Wed"", ""Tue"", ""Fri""], ""usual_time"": ""09:00"", ""duration_min"": 90}, ""Computer Lab B"": {""days"": [""Thu"", ""Sun"", ""Mon""], ""usual_time"": ""09:00"", ""duration_min"": 60}, ""Computer Lab A"": {""days"": [""Sun"", ""Mon"", ""Sat""], ""usual_time"": ""11:00"", ""duration_min"": 90}, ""Indoor Sports Complex"": {""days"": [""Sat"", ""Tue""], ""usual_time"": ""06:00"", ""duration_min"": 45}, ""Central Cafeteria"": {""days"": [""Sat"", ""Wed"", ""Tue"", ""Thu"", ""Fri""], ""usual_time"": ""08:30"", ""duration_min"": 30}}"
u_156,Heather Peterson,MBA,4,"[""Economics126"", ""Physics409"", ""ME386"", ""Bio308""]","{""Science Library"": {""days"": [""Fri"", ""Mon""], ""usual_time"": ""18:00"", ""duration_min"": 90}, ""Central Cafeteria"": {""days"": [""Sun"", ""Sat""], ""usual_time"": ""08:30"", ""duration_min"": 30}, ""Indoor Sports Complex"": {""days"": [""Fri"", ""Tue""], ""usual_time"": ""07:00"", ""duration_min"": 90}, ""Gymnasium"": {""days"": [""Fri"", ""Mon"", ""Thu"", ""Wed""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Wed"", ""Sat"", ""Tue"", ""Sun""], ""usual_time"": ""16:00"", ""duration_min"": 90}}"
u_157,Steven Myers,EE,2,"[""Bio308"", ""ME481"", ""CS379"", ""CE410"", ""CS491"", ""ME453""]","{""Gymnasium"": {""days"": [""Wed"", ""Thu""], ""usual_time"": ""08:00"", ""duration_min"": 90}, ""Central Cafeteria"": {""days"": [""Tue"", ""Thu""], ""usual_time"": ""12:30"", ""duration_min"": 30}, ""Science Library"": {""days"": [""Thu"", ""Sun""], ""usual_time"": ""20:00"", ""duration_min"": 90}, ""Computer Lab B"": {""days"": [""Sat"", ""Sun"", ""Thu""], ""usual_time"": ""11:00"", ""duration_min"": 90}, ""Student Center"": {""days"": [""Fri"", ""Tue"", ""Mon"", ""Thu""], ""usual_time"": ""16:00"", ""duration_min"": 90}}"
u_158,Cassidy Baldwin,Economics,2,"[""ME163"", ""Chemistry274"", ""Chemistry320"", ""CE107"", ""Bio308"", ""Economics333""]","{""Gymnasium"": {""days"": [""Fri"", ""Wed""], ""usual_time"": ""06:00"", ""duration_min"": 60}, ""Central Cafeteria"": {""days"": [""Tue"", ""Wed"", ""Sat"", ""Mon"", ""Sun""], ""usual_time"": ""12:30"", ""duration_min"": 30}}"
u_159,Carolyn Anderson,EE,2,"[""ME453"", ""Bio181"", ""ME163"", ""Physics234"", ""CE461""]","{""Science Library"": {""days"": [""Thu"", ""Mon"", ""Tue""], ""usual_time"": ""20:00"", ""duration_min"": 120}, ""Student Center"": {""days"": [""Fri"", ""Mon"", ""Sat""], ""usual_time"": ""15:00"", ""duration_min"": 60}}"
u_160,Rebecca Wright,MBA,4,"[""CE153"", ""Economics360"", ""CE461"", ""ME481""]","{""Student Center"": {""days"": [""Sun"", ""Mon"", ""Sat"", ""Fri"", ""Tue""], ""usual_time"": ""13:00"", ""duration_min"": 90}, ""Computer Lab A"": {""days"": [""Sun"", ""Wed"", ""Fri""], ""usual_time"": ""13:00"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Mon"", ""Tue""], ""usual_time"": ""08:00"", ""duration_min"": 90}}"
u_161,Laura Meza,Physics,4,"[""Bio308"", ""Chemistry274"", ""ME481"", ""EE180"", ""CE461""]","{""Computer Lab B"": {""days"": [""Tue"", ""Thu"", ""Sun"", ""Wed"", ""Fri""], ""usual_time"": ""09:00"", ""duration_min"": 90}, ""Gymnasium"": {""days"": [""Wed"", ""Sun"", ""Tue"", ""Thu"", ""Mon""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Wed"", ""Mon"", ""Sun""], ""usual_time"": ""20:00"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Tue"", ""Fri"", ""Sat"", ""Thu""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Indoor Sports Complex"": {""days"": [""Sat"", ""Tue"", ""Thu"", ""Wed"", ""Sun""], ""usual_time"": ""08:00"", ""duration_min"": 60}}"
u_162,Paul Ford,MBA,1,"[""CE410"", ""Physics341"", ""Economics495"", ""ME163"", ""Chemistry274"", ""Physics234""]","{""Computer Lab A"": {""days"": [""Fri"", ""Tue""], ""usual_time"": ""12:00"", ""duration_min"": 60}, ""Indoor Sports Complex"": {""days"": [""Sat"", ""Fri"", ""Mon""], ""usual_time"": ""17:00"", ""duration_min"": 60}, ""Central Cafeteria"": {""days"": [""Thu"", ""Mon"", ""Sat"", ""Sun"", ""Tue""], ""usual_time"": ""12:30"", ""duration_min"": 45}, ""Student Center"": {""days"": [""Wed"", ""Thu"", ""Sun"", ""Sat"", ""Mon""], ""usual_time"": ""13:00"", ""duration_min"": 90}, ""Computer Lab B"": {""days"": [""Fri"", ""Tue""], ""usual_time"": ""11:00"", ""duration_min"": 45}}"
u_163,Jennifer Gutierrez,Chemistry,1,"[""Chemistry213"", ""Chemistry106"", ""Economics333"", ""Physics234"", ""EE180"", ""ME481""]","{""Computer Lab B"": {""days"": [""Sun"", ""Sat"", ""Tue"", ""Fri"", ""Thu""], ""usual_time"": ""10:00"", ""duration_min"": 90}, ""Indoor Sports Complex"": {""days"": [""Tue"", ""Mon"", ""Wed""], ""usual_time"": ""18:00"", ""duration_min"": 90}, ""Main Library"": {""days"": [""Mon"", ""Sun"", ""Fri""], ""usual_time"": ""16:00"", ""duration_min"": 60}, ""Student Center"": {""days"": [""Mon"", ""Wed"", ""Fri""], ""usual_time"": ""15:00"", ""duration_min"": 45}}"
u_164,Kevin Gibson,Chemistry,3,"[""CE445"", ""ME163"", ""Physics409"", ""CE153""]","{""Student Center"": {""days"": [""Sun"", ""Tue"", ""Sat"", ""Mon"", ""Fri""], ""usual_time"": ""11:00"", ""duration_min"": 90}, ""Main Library"": {""days"": [""Sun"", ""Thu"", ""Fri"", ""Wed"", ""Sat""], ""usual_time"": ""21:00"", ""duration_min"": 180}, ""Indoor Sports Complex"": {""days"": [""Mon"", ""Sat"", ""Sun""], ""usual_time"": ""17:00"", ""duration_min"": 90}}"
u_165,Ruben Manning,Chemistry,1,"[""Chemistry320"", ""ME453"", ""ME426"", ""Physics409"", ""CE461"", ""CS221""]","{""Central Cafeteria"": {""days"": [""Wed"", ""Tue"", ""Thu"", ""Fri""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Computer Lab B"": {""days"": [""Thu"", ""Fri"", ""Mon""], ""usual_time"": ""13:00"", ""duration_min"": 60}}"
u_166,Julie Ortega,EE,4,"[""Bio122"", ""Economics220"", ""CE445"", ""Economics333"", ""Physics234""]","{""Student Center"": {""days"": [""Mon"", ""Thu"", ""Wed"", ""Sun"", ""Fri""], ""usual_time"": ""12:00"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Sat"", ""Mon""], ""usual_time"": ""06:00"", ""duration_min"": 60}}"
u_167,Sharon Johnson,Bio,4,"[""CE410"", ""ME426"", ""CE461"", ""ME386""]","{""Student Center"": {""days"": [""Wed"", ""Fri"", ""Thu"", ""Sat"", ""Sun""], ""usual_time"": ""16:00"", ""duration_min"": 45}, ""Food Court"": {""days"": [""Sun"", ""Mon""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Sat"", ""Wed"", ""Tue"", ""Sun""], ""usual_time"": ""18:00"", ""duration_min"": 120}}"
u_168,Wendy Bates,Economics,3,"[""ME386"", ""CS150"", ""Bio308"", ""CS221"", ""CS379"", ""Economics301""]","{""Central Cafeteria"": {""days"": [""Sat"", ""Mon"", ""Tue"", ""Wed"", ""Thu""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Mon"", ""Sat""], ""usual_time"": ""19:00"", ""duration_min"": 60}}"
u_169,Joshua Brown,CS,3,"[""EE180"", ""CS221"", ""Bio350"", ""CS150"", ""CE410""]","{""Computer Lab A"": {""days"": [""Wed"", ""Mon"", ""Fri"", ""Thu""], ""usual_time"": ""13:00"", ""duration_min"": 60}, ""Central Cafeteria"": {""days"": [""Fri"", ""Sun"", ""Mon""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Main Library"": {""days"": [""Thu"", ""Sat"", ""Tue"", ""Sun"", ""Mon""], ""usual_time"": ""19:00"", ""duration_min"": 120}, ""Student Center"": {""days"": [""Mon"", ""Thu""], ""usual_time"": ""10:00"", ""duration_min"": 90}}"
u_170,Eric Mathews,CS,3,"[""Economics126"", ""ME481"", ""Chemistry320"", ""Economics301"", ""ME386""]","{""Computer Lab A"": {""days"": [""Sun"", ""Thu"", ""Tue"", ""Mon""], ""usual_time"": ""16:00"", ""duration_min"": 45}, ""Central Cafeteria"": {""days"": [""Sun"", ""Wed"", ""Thu"", ""Sat"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Indoor Sports Complex"": {""days"": [""Wed"", ""Fri"", ""Sun"", ""Tue""], ""usual_time"": ""08:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Sat"", ""Sun""], ""usual_time"": ""18:00"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Wed"", ""Sun"", ""Tue"", ""Fri"", ""Thu""], ""usual_time"": ""17:00"", ""duration_min"": 60}}"
u_171,Joseph Sanchez,Physics,2,"[""ME163"", ""CE410"", ""Economics162"", ""CS150"", ""CS491"", ""CS464""]","{""Computer Lab B"": {""days"": [""Thu"", ""Tue"", ""Wed""], ""usual_time"": ""12:00"", ""duration_min"": 45}, ""Student Center"": {""days"": [""Tue"", ""Fri""], ""usual_time"": ""13:00"", ""duration_min"": 60}, ""Indoor Sports Complex"": {""days"": [""Thu"", ""Fri"", ""Mon"", ""Sat""], ""usual_time"": ""07:00"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Sun"", ""Fri"", ""Mon""], ""usual_time"": ""12:30"", ""duration_min"": 45}}"
u_172,Dawn Mann MD,Math,4,"[""CE107"", ""CE445"", ""Chemistry213"", ""ME481"", ""Bio350""]","{""Central Cafeteria"": {""days"": [""Fri"", ""Sat"", ""Wed""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Sun"", ""Sat"", ""Thu"", ""Wed""], ""usual_time"": ""15:00"", ""duration_min"": 45}}"
u_173,Douglas Rodriguez MD,Chemistry,3,"[""Economics333"", ""CE461"", ""CS491"", ""CE107""]","{""Student Center"": {""days"": [""Sat"", ""Tue""], ""usual_time"": ""13:00"", ""duration_min"": 90}, ""Computer Lab A"": {""days"": [""Mon"", ""Thu"", ""Sun"", ""Tue"", ""Wed""], ""usual_time"": ""11:00"", ""duration_min"": 45}, ""Gymnasium"": {""days"": [""Mon"", ""Sun"", ""Fri""], ""usual_time"": ""17:00"", ""duration_min"": 90}}"
u_174,Chad Bradford,CS,4,"[""Chemistry274"", ""Bio350"", ""CE107"", ""CE153""]","{""Indoor Sports Complex"": {""days"": [""Sat"", ""Thu"", ""Tue"", ""Mon"", ""Fri""], ""usual_time"": ""19:00"", ""duration_min"": 90}, ""Science Library"": {""days"": [""Wed"", ""Fri"", ""Sun""], ""usual_time"": ""21:00"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Wed"", ""Mon""], ""usual_time"": ""17:00"", ""duration_min"": 60}}"
u_175,Jill Johnson,Economics,2,"[""Bio122"", ""CS491"", ""CS379"", ""CE153"", ""ME453"", ""Physics409""]","{""Computer Lab B"": {""days"": [""Tue"", ""Thu"", ""Mon"", ""Sun""], ""usual_time"": ""16:00"", ""duration_min"": 45}, ""Student Center"": {""days"": [""Sat"", ""Thu"", ""Sun"", ""Fri""], ""usual_time"": ""13:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Thu"", ""Tue"", ""Wed"", ""Sun""], ""usual_time"": ""16:00"", ""duration_min"": 120}, ""Gymnasium"": {""days"": [""Thu"", ""Sun""], ""usual_time"": ""07:00"", ""duration_min"": 45}}"
u_176,Angela Hayes,ME,4,"[""ME163"", ""CE461"", ""Economics301"", ""CE445"", ""Bio181"", ""Physics341""]","{""Gymnasium"": {""days"": [""Fri"", ""Thu""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Computer Lab B"": {""days"": [""Sun"", ""Mon""], ""usual_time"": ""13:00"", ""duration_min"": 90}, ""Computer Lab A"": {""days"": [""Tue"", ""Wed"", ""Mon""], ""usual_time"": ""11:00"", ""duration_min"": 90}, ""Food Court"": {""days"": [""Fri"", ""Thu"", ""Sat""], ""usual_time"": ""19:00"", ""duration_min"": 60}}"
u_177,Ashley Pitts,Math,3,"[""CE410"", ""Economics126"", ""Economics360"", ""CS221""]","{""Student Center"": {""days"": [""Tue"", ""Wed"", ""Fri"", ""Thu"", ""Sun""], ""usual_time"": ""16:00"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Sat"", ""Mon"", ""Wed"", ""Thu"", ""Fri""], ""usual_time"": ""12:30"", ""duration_min"": 30}, ""Computer Lab B"": {""days"": [""Wed"", ""Mon"", ""Thu"", ""Sat"", ""Fri""], ""usual_time"": ""11:00"", ""duration_min"": 45}, ""Science Library"": {""days"": [""Sat"", ""Sun"", ""Wed"", ""Mon""], ""usual_time"": ""19:00"", ""duration_min"": 60}}"
u_178,Robert Sandoval,ME,2,"[""Physics409"", ""CS221"", ""CE410"", ""Bio308""]","{""Central Cafeteria"": {""days"": [""Thu"", ""Tue""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Food Court"": {""days"": [""Thu"", ""Fri"", ""Tue"", ""Mon"", ""Sun""], ""usual_time"": ""19:00"", ""duration_min"": 45}}"
u_179,Dustin Ruiz,EE,1,"[""Economics162"", ""Economics333"", ""ME481"", ""Bio350"", ""Chemistry213"", ""CS221""]","{""Food Court"": {""days"": [""Sun"", ""Tue"", ""Sat""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Indoor Sports Complex"": {""days"": [""Sun"", ""Sat"", ""Thu""], ""usual_time"": ""20:00"", ""duration_min"": 45}}"
u_180,Elizabeth Larsen,CS,1,"[""Physics409"", ""ME163"", ""ME453"", ""Bio181""]","{""Food Court"": {""days"": [""Thu"", ""Mon"", ""Fri"", ""Sun""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Fri"", ""Thu"", ""Wed"", ""Sun""], ""usual_time"": ""08:00"", ""duration_min"": 60}, ""Student Center"": {""days"": [""Sat"", ""Thu""], ""usual_time"": ""11:00"", ""duration_min"": 45}}"
u_181,Kendra Thompson,Math,1,"[""CE461"", ""ME163"", ""CS221"", ""Economics495""]","{""Food Court"": {""days"": [""Mon"", ""Fri"", ""Sun"", ""Wed"", ""Sat""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Computer Lab B"": {""days"": [""Sun"", ""Thu"", ""Wed""], ""usual_time"": ""11:00"", ""duration_min"": 60}}"
u_182,Kimberly Becker,CS,4,"[""EE180"", ""Bio181"", ""Economics360"", ""Chemistry274""]","{""Indoor Sports Complex"": {""days"": [""Wed"", ""Thu""], ""usual_time"": ""18:00"", ""duration_min"": 45}, ""Student Center"": {""days"": [""Fri"", ""Sun"", ""Sat"", ""Thu"", ""Wed""], ""usual_time"": ""09:00"", ""duration_min"": 90}, ""Central Cafeteria"": {""days"": [""Thu"", ""Sat"", ""Mon"", ""Wed"", ""Fri""], ""usual_time"": ""08:30"", ""duration_min"": 60}}"
u_183,Dominic Dorsey,CE,4,"[""CE107"", ""ME386"", ""CS150"", ""Economics495""]","{""Computer Lab A"": {""days"": [""Wed"", ""Thu"", ""Tue"", ""Sun"", ""Fri""], ""usual_time"": ""09:00"", ""duration_min"": 90}, ""Central Cafeteria"": {""days"": [""Sat"", ""Wed"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Sun"", ""Sat""], ""usual_time"": ""11:00"", ""duration_min"": 90}, ""Science Library"": {""days"": [""Fri"", ""Thu"", ""Wed"", ""Sat""], ""usual_time"": ""17:00"", ""duration_min"": 90}}"
u_184,Amber Oliver,Physics,3,"[""Economics162"", ""ME481"", ""Economics360"", ""Chemistry320""]","{""Gymnasium"": {""days"": [""Mon"", ""Sat"", ""Wed""], ""usual_time"": ""08:00"", ""duration_min"": 90}, ""Main Library"": {""days"": [""Thu"", ""Fri"", ""Tue""], ""usual_time"": ""16:00"", ""duration_min"": 180}}"
u_185,Andre Phillips,Bio,1,"[""Physics234"", ""ME426"", ""Economics333"", ""Economics301""]","{""Food Court"": {""days"": [""Thu"", ""Sun"", ""Tue""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Student Center"": {""days"": [""Fri"", ""Thu"", ""Sun"", ""Sat"", ""Wed""], ""usual_time"": ""12:00"", ""duration_min"": 60}, ""Central Cafeteria"": {""days"": [""Sat"", ""Wed"", ""Thu"", ""Mon""], ""usual_time"": ""08:30"", ""duration_min"": 30}, ""Science Library"": {""days"": [""Thu"", ""Fri""], ""usual_time"": ""17:00"", ""duration_min"": 180}}"
u_186,Megan Dean,Chemistry,2,"[""Economics162"", ""CS150"", ""Economics333"", ""Economics126"", ""CE107""]","{""Main Library"": {""days"": [""Sat"", ""Tue"", ""Wed"", ""Thu""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Indoor Sports Complex"": {""days"": [""Tue"", ""Thu"", ""Fri"", ""Sun""], ""usual_time"": ""06:00"", ""duration_min"": 60}}"
u_187,David Marquez,Economics,1,"[""CE107"", ""Physics341"", ""Economics220"", ""EE180"", ""Chemistry320"", ""Bio308""]","{""Indoor Sports Complex"": {""days"": [""Fri"", ""Tue""], ""usual_time"": ""20:00"", ""duration_min"": 45}, ""Science Library"": {""days"": [""Sun"", ""Sat"", ""Wed"", ""Mon"", ""Fri""], ""usual_time"": ""20:00"", ""duration_min"": 90}, ""Central Cafeteria"": {""days"": [""Mon"", ""Sat"", ""Thu"", ""Fri"", ""Tue""], ""usual_time"": ""12:30"", ""duration_min"": 60}, ""Computer Lab A"": {""days"": [""Mon"", ""Tue""], ""usual_time"": ""10:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Wed"", ""Fri"", ""Tue"", ""Sat"", ""Mon""], ""usual_time"": ""14:00"", ""duration_min"": 60}}"
u_188,Kelsey Sanchez,Economics,1,"[""ME453"", ""CE153"", ""CE107"", ""Bio122""]","{""Indoor Sports Complex"": {""days"": [""Sun"", ""Wed""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Fri"", ""Mon"", ""Sun"", ""Wed"", ""Thu""], ""usual_time"": ""21:00"", ""duration_min"": 180}, ""Food Court"": {""days"": [""Thu"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Wed"", ""Thu"", ""Mon"", ""Sun"", ""Fri""], ""usual_time"": ""10:00"", ""duration_min"": 90}}"
u_189,Debra Rios,EE,3,"[""EE180"", ""ME386"", ""CE445"", ""CS464"", ""Bio122"", ""CS221""]","{""Science Library"": {""days"": [""Sat"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 90}, ""Gymnasium"": {""days"": [""Sat"", ""Thu""], ""usual_time"": ""19:00"", ""duration_min"": 90}}"
u_190,Briana Meyer,EE,3,"[""Chemistry106"", ""ME163"", ""CS150"", ""Physics341"", ""CS491""]","{""Indoor Sports Complex"": {""days"": [""Fri"", ""Sat"", ""Thu"", ""Tue""], ""usual_time"": ""08:00"", ""duration_min"": 45}, ""Central Cafeteria"": {""days"": [""Sat"", ""Tue"", ""Thu"", ""Mon""], ""usual_time"": ""12:30"", ""duration_min"": 30}, ""Science Library"": {""days"": [""Sat"", ""Thu"", ""Sun""], ""usual_time"": ""19:00"", ""duration_min"": 180}, ""Computer Lab B"": {""days"": [""Sat"", ""Wed""], ""usual_time"": ""12:00"", ""duration_min"": 90}, ""Student Center"": {""days"": [""Tue"", ""Fri"", ""Mon"", ""Sat"", ""Thu""], ""usual_time"": ""12:00"", ""duration_min"": 90}}"
u_191,Michael Spencer,Bio,2,"[""ME426"", ""CS221"", ""Chemistry213"", ""EE180"", ""CE153""]","{""Food Court"": {""days"": [""Fri"", ""Sun"", ""Thu"", ""Wed""], ""usual_time"": ""19:00"", ""duration_min"": 45}, ""Computer Lab B"": {""days"": [""Wed"", ""Sun"", ""Fri"", ""Thu""], ""usual_time"": ""14:00"", ""duration_min"": 45}, ""Main Library"": {""days"": [""Fri"", ""Sat"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Gymnasium"": {""days"": [""Wed"", ""Thu"", ""Tue"", ""Sun"", ""Mon""], ""usual_time"": ""20:00"", ""duration_min"": 60}, ""Science Library"": {""days"": [""Thu"", ""Sun"", ""Mon""], ""usual_time"": ""21:00"", ""duration_min"": 120}}"
u_192,Alyssa Thompson,Chemistry,2,"[""CE410"", ""CE107"", ""Economics220"", ""Chemistry106""]","{""Main Library"": {""days"": [""Fri"", ""Sat""], ""usual_time"": ""20:00"", ""duration_min"": 120}, ""Food Court"": {""days"": [""Fri"", ""Sun"", ""Sat"", ""Tue""], ""usual_time"": ""19:00"", ""duration_min"": 60}, ""Computer Lab A"": {""days"": [""Fri"", ""Mon"", ""Tue""], ""usual_time"": ""14:00"", ""duration_min"": 60}}"
u_193,Carol Hanson,ME,2,"[""Bio308"", ""CE445"", ""Bio181"", ""CS491"", ""CE107""]","{""Student Center"": {""days"": [""Wed"", ""Mon"", ""Sat"", ""Fri""], ""usual_time"": ""10:00"", ""duration_min"": 45}, ""Food Court"": {""days"": [""Mon"", ""Fri"", ""Sat"", ""Wed"", ""Tue""], ""usual_time"": ""12:30"", ""duration_min"": 45}, ""Indoor Sports Complex"": {""days"": [""Fri"", ""Sat"", ""Sun"", ""Wed"", ""Tue""], ""usual_time"": ""07:00"", ""duration_min"": 60}, ""Computer Lab B"": {""days"": [""Thu"", ""Mon"", ""Tue"", ""Sat""], ""usual_time"": ""13:00"", ""duration_min"": 45}, ""Computer Lab A"": {""days"": [""Mon"", ""Wed"", ""Sun"", ""Tue""], ""usual_time"": ""15:00"", ""duration_min"": 45}}"
